trial_id,K,geometry,PDOP,RMSE
518,30,diverse,0.6284931034179086,1.6849927465112329
519,30,diverse,0.6581881513691208,1.820972435798387
520,30,diverse,0.5805005430278501,1.6020289956198055
521,30,diverse,0.5387390130083831,1.4988391524005833
522,30,diverse,0.5371352676830141,1.4857515596775124
523,30,diverse,0.5814243456264265,1.5382289055618263
524,30,diverse,0.5155075763206565,1.4101845396613213
525,30,diverse,0.5292308077725658,1.4446773879797454
526,30,diverse,0.5108688903968421,1.4083301264491395
527,30,diverse,0.5343987679462776,1.4919185900176817
528,30,diverse,0.49357522306447943,1.3181968382830669
529,30,diverse,0.4975177383229302,1.368297566355432
530,30,diverse,0.7894627123319017,2.1605479805834014
531,30,diverse,0.462731627256413,1.2383720774560227
532,30,diverse,0.5512154276384387,1.5363034321703963
533,30,diverse,0.5033976937141179,1.3594338202284313
534,30,diverse,0.5334004533063185,1.4841425311026089
535,30,diverse,0.5090698869289322,1.3814311208482808
536,30,diverse,0.5413939749378843,1.5245168640383862
537,30,diverse,0.5219755937378604,1.4399021214051453
538,30,diverse,0.5305945868125564,1.4710869027770022
539,30,diverse,0.50518357811898,1.379529668786772
540,50,clustered,3.4191404205952987,12.210353613982758
541,50,clustered,3.361742900324664,11.817315870042515
542,50,clustered,2.8700182078960608,10.312337690752178
543,50,clustered,3.621001207318687,13.223270903843801
544,50,clustered,2.9683745972684363,10.38719568434025
